4.882751949453897899e-01,1.150608611404878023e-01,3.122186832497737541e-01,3.103273120318680856e-01,3.779743483234383472e-01,2.325335672347816907e-01,1.644615888855071872e-01,4.653948722994072917e-01,2.852689757171003593e-01,1.230124158907889287e-01,2.460419685078209517e-01,1.610231485323782019e-01,7.332979521452686056e-01,5.084096605856200934e-01,4.337896485546186010e-01,3.756607452455224538e-01,4.608149875623333558e-01,8.030541281736992554e-01,1.272916918595057012e-01,6.531735396380452530e-01
4.401503729889166827e-01,2.950507002881653795e-01,5.166225268350466138e-01,1.503551253173945612e-01,5.963202095244201084e-01,4.625438333584389605e-01,3.192365704802035964e-01,4.063680748433839973e-01,2.209465721604889077e-01,1.814159846904442597e-01,1.973541160716690279e-01,1.680321824870548708e-01,5.877888743306487473e-01,1.404780687901538427e-02,1.740123554465634881e-01,7.270045561789678645e-02,5.125893107200751864e-01,8.553766155524618053e-01,6.256772148519909593e-02,5.049672972445511387e-01
5.071318623526839264e-01,6.597096285625954071e-01,5.639573792200126556e-01,9.903833260283906315e-03,3.807221208962383030e-01,5.727895787598747956e-01,4.685126545676457921e-01,1.611829972925097332e-01,9.933385569250616220e-02,1.733779643965597805e-01,6.637903448512214588e-01,8.439570110748714771e-02,6.312718163175286001e-01,7.749789800008586305e-01,7.792378069207356317e-02,1.278757034638778878e-01,6.573275260537425613e-01,6.320764738346420497e-01,5.615757826943065800e-02,6.947445301403430973e-01
3.976859341009176818e-01,4.652274876727131581e-01,7.177269827777984501e-01,2.305964141149522972e-01,2.745530433707126239e-01,4.736186166191466707e-01,2.237207116212237001e-01,2.993796945384174513e-01,2.181968397227433687e-01,1.864261168213440789e-01,4.618117660124737012e-01,1.147474967320565031e-01,6.044589381824146956e-01,5.577351515289711292e-01,3.425492587810395340e-01,3.602863539195668152e-01,5.894379941593469452e-01,7.129993584748621771e-01,1.575395948168562821e-01,6.331806596801954345e-01
1.594821775666203090e-01,5.315294654795759133e-01,6.335474060497245929e-01,3.603034331812550728e-01,3.424942936569373986e-01,3.843270837246434146e-01,1.969955703174044448e-01,4.696348572390356413e-01,3.739185385931695915e-01,3.579851156225326292e-02,2.354796400846808080e-01,5.514249256747878747e-02,3.957413211064846337e-01,7.495103915125826965e-01,3.908501059586111381e-02,5.028672867578949379e-01,5.909239912400598982e-01,9.291223442568705693e-01,1.928133294275685417e-01,4.894646019976897633e-01
2.213005903866595570e-01,2.175383629783495532e-01,6.364393652827455838e-01,2.288569642054472941e-01,4.289080995489151782e-01,4.230162280479016768e-01,3.774583519491255257e-01,3.518262248541041970e-01,1.829351792087287598e-01,3.163994046387448578e-02,5.348363298638008079e-01,1.696507202306369033e-01,6.053910714941828086e-01,4.538427101546480547e-01,2.113976751678814658e-01,6.129646144002024455e-01,2.757439527446857719e-01,8.808777571660464378e-01,7.576987714605283586e-02,3.156407558764409704e-01
1.388484799721053653e-01,3.816687122406186572e-01,3.515440582920277279e-01,2.342024655748325690e-01,4.647320363724769532e-01,4.506223035182366776e-01,1.074752964848176007e-01,5.953476685721028616e-01,2.234970633889988290e-01,1.747065656788775179e-02,5.473604797326542259e-01,2.468368841176060702e-01,7.027039610729068908e-01,4.646232647444257235e-01,1.411355052645923980e-02,5.377366005611753375e-01,6.194771036481211413e-01,8.265039925095579720e-01,1.374680879174786929e-01,1.742498188908797041e-01
3.034651464960412826e-01,2.351562759157266869e-01,3.293398039717717607e-01,2.322692184719808151e-01,6.658379212342809828e-01,3.360811338649797309e-01,2.547826146089844923e-01,2.275218899222601621e-01,2.889850421727647167e-01,2.363004673468095673e-01,4.424851815610983397e-01,3.435683855966357170e-01,5.744300495542222773e-01,6.460994713565308967e-01,4.179011182864870166e-01,3.080127627314585004e-01,5.247816243537527514e-01,8.612728271149573400e-01,4.117208539630795583e-03,2.010062792585081137e-01
5.963224885139615239e-01,4.416999867501816279e-01,6.337475771891243337e-01,3.702489496816241954e-01,2.747211040093416323e-01,4.246101939138877679e-01,3.107364536267939181e-01,4.307934120696785274e-01,3.296727977499714357e-01,4.287034807708395290e-02,6.355607916166041704e-01,9.476936012254827402e-03,7.747845240314743531e-01,6.996469311529769364e-01,2.645569609084236773e-01,6.020888974426389373e-01,4.869027553517438767e-01,6.808342419248516464e-01,1.444629304133675241e-02,2.114770552970844375e-01
7.569711482831391614e-01,3.530384865697838714e-01,7.006532998490553332e-01,1.923111658707286342e-01,4.625610496767664226e-01,3.919826001783685010e-01,5.994099619657372591e-01,5.350286816789624478e-01,1.789009112140592106e-01,1.288258977971252356e-02,7.018332297036117273e-01,3.967662899127220033e-01,1.034614739687587770e+00,7.310137574403089422e-01,4.765595124813604144e-01,4.463381210108365860e-01,4.997293548591700829e-01,7.279813273341071422e-01,2.341157440522345090e-01,5.377606792373502698e-01
5.386893921600331980e-01,5.123132700314821930e-01,3.750522157076776608e-01,3.269194580983561527e-01,8.946939399817757099e-01,3.078783747402021320e-01,3.479606175907791199e-01,3.698623770350071283e-01,2.317042270031802187e-01,1.858101290946219120e-01,5.807781467681589760e-01,3.114076761375582092e-01,7.800821590295969887e-01,8.777726623717050369e-01,6.124704461018517510e-01,7.258475086083344685e-01,5.272889565529121914e-01,5.461013823021334535e-01,1.208698480005000186e-01,5.622075027549838788e-01
2.987693682466355805e-01,1.764246355216946838e-01,5.430689492285001307e-01,3.338264742411929942e-01,5.853089423330082308e-01,2.521017792140589631e-01,4.238433204726005377e-01,4.546661853914654161e-01,3.169805261395763907e-01,1.098166747830157247e-01,5.767022475483360999e-01,2.123962671969148452e-01,7.132012208804091591e-01,6.294724788859830111e-01,2.309645555249328353e-01,4.774536910265445577e-01,4.427869701844128203e-01,9.417658498552352597e-01,1.752850653453312257e-01,5.995331749062193794e-01
5.231810904300960852e-01,1.496979854755626504e-01,5.575286438768040087e-01,2.687740349353167080e-01,7.801617297961589426e-01,2.762638826451853102e-01,2.886471394862819007e-01,4.564236644224479722e-01,2.502143435422729545e-01,8.236265080956919893e-02,2.236055375682283741e-01,2.233681660539306724e-01,7.288749416196982356e-01,6.877404415775690838e-01,3.739302793456484308e-01,6.397215376943508058e-01,4.673905119356460136e-01,7.827224260333358608e-01,2.631575601862903152e-02,4.895920801384443521e-01
4.445164744821045177e-01,3.508423327697026695e-01,6.116715020796940072e-01,1.585161737419057415e-01,5.681530693569394330e-01,9.076366468016580646e-02,3.584423641663857518e-01,4.381415319128240671e-01,2.439659747415252877e-01,1.033721571146800911e-01,2.518513378854332907e-01,2.877832476698736208e-01,7.305349874639353036e-01,9.377520057788268915e-01,3.603797024400831051e-01,6.185437424631715642e-01,5.829615656417698188e-01,7.907455355149671794e-01,7.932282463131473671e-02,6.450796080026415247e-01
4.011172724388867850e-01,5.615041215261069585e-01,3.403605616678394563e-01,1.742894396859223649e-02,7.046997089579454254e-01,2.245995677485873032e-01,4.944680518793079238e-01,2.941458874994389294e-01,2.816921480079217499e-01,1.518099278119848239e-01,4.839620166823571656e-01,2.368492532679678242e-01,6.216986325437492411e-01,5.652832945657765285e-01,5.983175551437748263e-01,6.893751344039609208e-01,5.365443258546992444e-01,8.156778094998241579e-01,1.222680672943395330e-01,5.841599044987617617e-01
3.134458152957109722e-01,4.866010749752662234e-01,5.133216245132432576e-01,1.116470996809850180e-01,2.993532685814308536e-01,7.982498516231879837e-02,5.846692311601995318e-01,3.480379865735867551e-01,4.265146557381918613e-01,1.724170874338121912e-02,5.043876256794815882e-01,3.269449113768343462e-01,6.546165471311692352e-01,4.020251156616325705e-01,4.566226544637216889e-01,4.063152771645977546e-01,5.123401789324378841e-01,8.255228098810557524e-01,1.465218040624359508e-02,4.254409209236066913e-01
3.648877698765981559e-01,5.082848645498976303e-01,6.919286539659118551e-01,1.351757002127791651e-01,3.889673587278787981e-01,9.766974289132412945e-02,2.158219948230070129e-01,4.693985599835291400e-01,1.385439551128332669e-01,2.695151363854272897e-02,4.481630031516281032e-01,2.487141311296509061e-01,6.846297918411499150e-01,4.763438423080997852e-01,3.257363419673292571e-01,8.178578988309255227e-01,3.703800973215516379e-01,5.822076308079016105e-01,1.873743263227523881e-01,4.082844798988815582e-01
5.324537687248257489e-01,4.530446119276123618e-01,2.473944720939719177e-01,1.605188216027438330e-01,4.913753415670260027e-01,1.550567047343016647e-01,2.680798649475920059e-01,4.984389101786675935e-01,4.467495938856527737e-01,1.850813403097335275e-01,6.000018251862552221e-01,2.347582176437831847e-01,4.545718190728487151e-01,5.078804424511813576e-01,5.951505020423690784e-01,6.231433939174820802e-01,3.712395613752674239e-01,7.229469545786181284e-01,2.939086415104596450e-01,4.938980587617846085e-01
7.839119200840654056e-01,5.007467712612022614e-01,2.975524096670229546e-01,6.724361598585762434e-02,3.599572732705351719e-01,1.447219953022918504e-02,2.787221481615007046e-01,2.198683041722358511e-01,2.476864583552902677e-01,4.905590920589174009e-01,5.082383328468982331e-01,2.171201703838387953e-03,6.610006846059747199e-01,6.067198130421104230e-01,4.272939477192719826e-01,7.145309521976304090e-01,4.684759244593706962e-01,6.993683019044154570e-01,1.603248730053576931e-01,4.428924556194883677e-01
9.552307693498578445e-01,4.497514124463364849e-01,3.524707276236181963e-01,4.512897163625155805e-01,4.033576731655949543e-01,1.488129890735259697e-01,4.536544282101565018e-01,3.301723218877277710e-01,1.882432802321239163e-01,9.555355525604494749e-02,6.035419437763283046e-01,1.198765241904417161e-01,2.749502938992415269e-02,5.463785743180038512e-01,2.943339823058568339e-01,3.556196413951790980e-01,6.753943160759129372e-01,9.843269176849648305e-01,1.517191146480240671e-01,6.580707270783360263e-01
8.346084584331430190e-01,6.634338770111929406e-01,1.294018027405187676e-01,2.771590590686427436e-01,4.086582105833224121e-01,1.439351885316461910e-01,4.977164081706809684e-01,3.797463963015552113e-01,2.496136308807201110e-01,4.848814569388443241e-02,6.571554184414035715e-01,2.718028928879993034e-01,6.255094281155912928e-01,5.824608232556753862e-01,2.865111559568609967e-01,7.529856035731612440e-01,6.008387628310003503e-01,9.197688778240014074e-01,2.153720395589701075e-01,4.908419722328678514e-01
8.646712050015692430e-01,6.963106155054621382e-01,1.017863100743687799e-01,8.355581556645449992e-02,4.739183579985908890e-01,5.995814791922415843e-01,1.954490045615994709e-01,2.496573659567080106e-01,9.552489870885885748e-02,1.800140200106240540e-01,4.601295492975597257e-01,2.582572498377481152e-01,8.242016444411256471e-01,5.890843403035483927e-01,3.489940217493596730e-01,8.413207811961320726e-01,5.554687310331548611e-01,1.025507875101181687e+00,7.055835115055079931e-03,5.505965208940444278e-01
1.061832424742398251e+00,2.948270051389191293e-01,4.328743452118909429e-01,1.389676694794932110e-01,3.764020720477371240e-01,6.699784354097374495e-01,2.583688473807861929e-01,4.680781846489929787e-01,3.228729277697402478e-01,2.159444867596187478e-01,4.498739919272201626e-01,2.917753284791454460e-01,7.530379170453427307e-01,7.564513661702916281e-01,3.956337854103397222e-01,7.909788554370502656e-01,5.528758574074005283e-01,1.015633245016063224e+00,5.798904999383989317e-02,5.965223676507909190e-01
8.442268926273467367e-01,2.824717001738323852e-01,5.828990936468851913e-01,1.456288169443787917e-01,8.153209203040807651e-01,5.776662426945744500e-01,1.345265024702709811e-01,2.064746044070590314e-01,1.756403345346494727e-01,1.183185593018354215e-01,6.192379800467182616e-01,1.689205213436038022e-01,1.015709807371936391e+00,8.578572112213709300e-01,4.028010094139281572e-01,7.361128458767071114e-01,4.452141721497677729e-01,1.047844441960088746e+00,2.483241372624653831e-01,6.571059010356172791e-01
6.783745164291961061e-01,2.121062597072707057e-01,5.106747508831966931e-01,7.098883036737707597e-02,5.559670043445273935e-01,7.602584455424177268e-01,1.324565706464027048e-01,3.742333910990588430e-01,1.104855314206531769e-01,2.750600498632201074e-02,6.443681079870766659e-01,3.079082896427806082e-01,1.022044883362728473e+00,5.399878509529275616e-01,6.343052935756853250e-01,4.478921559998798596e-01,6.729780453289612163e-01,9.400183374434154526e-01,3.225589193602632077e-02,6.907554403632298889e-01
7.406547355334364147e-01,4.043802397408211569e-01,5.734025540082705596e-01,2.418636597584763459e-01,6.654174843902342928e-01,6.259542776205114789e-01,2.584053384637911566e-01,2.395729336673095566e-01,2.384652891798799412e-01,1.423841284890353942e-01,7.495044018308079092e-01,8.180204291670264971e-02,8.891843144242976837e-01,6.529598208411117044e-01,1.595722114463345442e-01,3.577642670743617637e-01,5.250970893338766654e-01,7.664920571650932768e-01,1.133873493010457423e-01,7.937977794892433492e-01
8.536014319559925845e-01,4.828261907726256741e-01,4.408119453858524439e-01,8.723456853267824718e-02,6.186540785099796658e-01,6.461586264610674757e-01,5.526717415178883375e-01,3.675714131294072207e-01,2.786721160649425766e-01,1.136466181147545718e-01,5.803187788865458163e-01,3.470634706232371691e-01,1.076951265819638515e+00,8.100811464688031371e-01,5.019885284704689310e-01,5.558404487894238466e-01,5.947072829432529240e-01,9.194461058875647019e-01,2.681355171465066300e-01,6.431108212050777873e-01
8.154108409855318484e-01,3.713529605746214157e-01,5.772052489623313853e-02,3.175355479930815350e-01,5.306065672940089017e-01,7.038353612689896011e-01,4.448631479530439359e-01,4.622028967507251229e-01,4.322086711989724384e-01,1.044447279152686398e-01,7.561618137884119628e-01,2.581503170498378741e-01,1.032157055717485505e+00,9.994073598927486479e-01,6.430094715102269154e-01,5.421098783580475811e-01,5.585557334743720403e-01,8.940506854229860467e-01,1.768434983763065294e-01,6.371517444050316392e-01
7.969974667789933021e-01,2.608668387693923729e-01,2.319209178349773692e-01,2.565048773337561538e-01,4.255402331473249755e-01,5.389599538557285907e-01,5.942194397136799644e-01,5.243294719153875905e-01,2.169926146987402049e-01,1.165894406439421660e-02,6.823450332506026950e-01,2.535251072066047051e-01,6.515529345095607550e-01,9.431665946703433612e-01,5.802948049337750547e-01,5.897413130039144136e-01,7.921010387610035730e-01,9.866436700227195766e-01,1.078205852810916326e-01,8.776565439447537864e-01
7.080665643042127755e-01,3.223866666759279687e-01,4.532916146044803640e-01,3.149386743508775788e-01,6.709248125917153249e-01,6.712899699021194211e-01,3.782935809461997478e-01,4.832507190472994929e-01,2.270953112076925240e-01,2.726527369144851054e-01,5.551986576794196715e-01,1.701118795321815980e-01,7.087081201995514279e-01,7.362069826787307480e-01,5.761715198695256390e-01,5.068081024988569938e-01,6.231948606787931499e-01,9.571368116942795545e-01,2.679896307000233513e-01,9.071969157243361392e-01
6.687851514873457415e-01,1.738529506650152434e-01,6.236275888042165372e-01,3.222549046076852997e-01,8.123310738116655827e-01,5.101000241680517799e-01,3.337467781047211979e-01,1.382686141633433785e-01,1.260509142246539205e-01,3.035340631152653179e-01,5.553612228278943519e-01,8.714265556023748083e-02,8.300280372477818469e-01,1.055387721698373582e+00,3.013840414355702380e-01,5.249686884234087136e-01,8.297675048455324109e-01,1.020365443887869539e+00,9.044308178835255840e-02,7.518244581414451622e-01
8.719551126845566102e-01,3.059338918749899272e-01,5.844798234842392137e-01,3.240943738750102776e-01,6.400326516285370637e-01,5.406705777953560998e-01,4.957564207555418268e-01,3.474955257589071866e-01,6.399096972594783828e-02,1.492407695311784577e-01,7.696306011517773937e-01,1.592697418448265345e-01,9.635786115159554743e-01,8.757020968589935839e-01,4.545144813862256328e-01,7.184820863563936566e-01,8.453179375982493582e-01,9.379037930757930797e-01,3.508868420205892708e-02,6.623066193778807120e-01
6.811823122090719940e-01,3.971859198393259405e-01,6.292776260464501004e-01,1.950747858902008303e-01,8.597211460722965493e-01,6.679265493018539113e-01,4.369617844337486123e-01,1.330072217638307019e-01,1.915806864910444274e-01,1.760377260594031545e-01,5.455745326131939965e-01,2.882837949454343240e-01,1.025019843332366953e+00,9.340936366411233260e-01,3.748943865554795196e-01,6.483256514345372423e-01,9.123405450158492691e-01,9.929179291899947746e-01,3.499219907449840905e-02,4.906210965389534717e-01
6.863725715620285772e-01,5.244434762549868845e-01,5.459998962776418940e-01,1.434107142748244079e-01,5.849629644035135856e-01,6.561650058432606514e-01,4.491179822810675293e-01,1.818643601885273353e-01,2.132921777007660835e-01,2.384425731297469264e-01,7.939702590396069404e-02,1.379529131953516341e-01,1.176153335754562157e+00,8.615999458112106879e-01,6.010017157410436628e-01,4.626971707318520144e-01,7.744883465279748247e-01,1.051124753199717210e+00,8.241445128174104684e-02,4.572387807580049479e-01
6.703049740665610878e-01,4.375544173418262073e-01,4.449867401208176254e-01,1.067653027444502994e-01,5.631498903747377272e-01,9.688011491379563411e-01,8.610052627630088162e-01,1.954586228813701698e-01,1.130427123008770074e-01,1.173958597906353818e-01,3.463502772070321534e-01,2.937054339597633401e-01,9.372966836952706382e-01,1.141765054013576197e+00,6.031420957311022235e-01,4.664890414495009852e-01,7.587314093754773392e-01,1.132282937485927565e+00,7.986926289665094436e-02,8.763917267542356004e-01
6.013916128252135840e-01,5.958691034628081917e-01,4.258407713459200772e-01,8.172832269637439473e-02,8.427670418088780702e-01,6.681474855784700351e-01,4.822379437040554273e-01,2.151177472054527362e-01,5.155536036773972208e-01,2.406179558321082379e-01,7.317195140420138522e-01,3.505859007270370475e-02,9.325389880590739811e-01,1.090764284168527887e+00,4.447077394939258355e-01,5.253478068664320100e-01,9.394327409222678060e-01,1.272605978439803831e+00,2.415370505273784496e-01,7.635145499911070166e-01
4.734772475945256964e-01,5.030103691506444541e-01,4.548197996774461238e-01,1.723676768343672672e-01,7.086098173637314090e-01,7.672801139120714042e-01,3.575237550380218066e-01,1.889524293274560951e-01,9.894297216616193547e-03,1.566884281182231720e-01,5.059407841775533932e-01,1.366829121266664726e-01,1.073347700928719783e+00,1.155035709874782768e+00,4.509644339622350673e-01,5.263492013523385360e-01,9.112480516372173378e-01,1.030454897875433540e+00,1.822493177645105322e-01,8.931331462194024295e-01
7.960434887144910432e-01,7.275823787555361077e-01,4.825487699510390693e-01,2.882678175903925499e-01,5.832665515135178058e-01,6.078602408256045253e-01,5.378784639514941901e-01,1.994253583690399068e-01,2.253905610162821871e-01,1.858789540854020039e-01,5.087866270670562407e-01,1.223413543097657957e-01,8.967313284342455226e-01,8.491142067755496070e-01,4.233816233273411389e-01,5.933980455830821787e-01,9.367828723621764997e-01,1.269625420147072692e+00,1.699194330614847148e-01,6.385469904988301248e-01
7.762480481419876677e-01,6.834133294023062577e-01,6.808036117886385741e-01,1.631304716381533348e-01,4.958461848521195092e-01,7.890732753117564169e-01,5.451766716863786222e-01,1.124304359173307621e-01,3.743746986446840896e-01,8.470280087022247217e-03,3.473714921927493204e-01,2.266033267719767819e-01,1.139767281300097412e+00,1.053668216678345315e+00,6.719117461203244490e-01,5.964144225802211485e-01,8.412016081164731540e-01,9.980068315605737927e-01,5.233256322205781519e-02,7.425881972965251432e-01
6.149273206661918234e-01,4.392707894597350227e-01,5.613689917656167205e-01,6.474376342120259642e-02,5.894202643686931031e-01,9.121767946564678375e-01,6.079084466842474832e-01,2.721079418023444885e-01,3.824316155361373593e-02,1.770742638961009252e-01,5.105683652565482511e-01,1.157902809500547248e-01,1.053021897760572978e+00,1.021846059895924919e+00,6.285618276078053235e-01,6.172785904924248390e-01,6.635633645268934622e-01,9.747592539968664704e-01,1.575511201912654924e-01,6.765459427267591641e-01
5.640900382937048541e-01,2.277914890506282930e-01,3.283228583767554554e-01,1.675175176782251196e-01,4.073171706994379582e-01,8.355254084474883491e-01,4.818338374424678272e-01,2.885730284583934990e-01,1.690117053477062925e-01,1.948217583700915800e-01,6.774568105417544395e-01,3.956779846610701812e-01,1.028846437471146791e+00,9.238736272036047747e-01,6.574267992678479722e-01,5.303614974451456021e-01,8.121351957288932555e-01,1.067713326986865052e+00,2.929779655955602746e-03,7.705151290317949764e-01
6.160870774212611201e-01,3.870992116594151877e-01,6.572843585290217838e-01,2.131789542502341428e-01,1.842038965458586142e-01,5.635092919469548711e-01,3.612620321913346810e-01,1.560558536692347453e-01,6.361662545807469926e-02,1.483532401696820158e-01,4.026867188674521092e-01,2.933171259936638853e-01,1.106502110696304220e+00,8.925843057752896881e-01,5.444801383927404537e-01,5.589202422013828109e-01,7.177192935605262170e-01,9.735847259314925894e-01,9.855890492520516522e-02,5.851650938171905070e-01
