2.918974806792467407e-11
1.245566370588323726e-11
7.493559962431063915e-12
1.485288735582856362e-11
4.755788955865581823e-11
1.419271608621087579e-09
3.656130287017708241e-11
2.133251951713491871e-09
1.208054114533714007e-11
6.532150288552874535e-11
1.321239212433892035e-11
1.325146215180346428e-10
1.622793840640942067e-10
1.568075409993383798e-10
2.186336912772542589e-11
7.076812732624801093e-11
1.130243093440894285e-10
2.432708662962246989e-10
1.206027331188694179e-10
7.198083990992376661e-11
