2.165321031406577915e-11
1.103564884689123259e-11
1.193270735574219738e-11
4.180882862601457242e-10
5.434711089776209634e-11
1.535563697868364374e-11
5.677136583957356921e-11
5.490457447037888193e-11
1.563706889459658174e-08
1.475298946358216398e-08
1.289094771523540794e-10
1.361565361284948788e-08
1.141919555098857679e-10
1.682598457544340877e-10
1.727257280870840468e-10
5.521924494479112126e-10
3.237078927118974561e-11
1.298100525343036098e-10
1.724324010305466606e-09
5.582314793654153866e-10
